,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
113143,2020-12-15,Maharashtra,Pune,Maharashtra_Pune,18.52,73.9,cereals and tubers,Potatoes,KG,actual,INR,32.45,0.44
113164,2020-12-15,Manipur,West Imphal,Imphal,24.81,93.94,cereals and tubers,Potatoes,KG,actual,INR,49.47,0.67
113182,2020-12-15,Meghalaya,East Khasi Hills,Shillong,25.58,91.9,cereals and tubers,Potatoes,KG,actual,INR,50.0,0.68
113202,2020-12-15,Meghalaya,Jaintia Hills,Jowai,25.45,92.2,cereals and tubers,Potatoes,KG,actual,INR,44.23,0.6
113219,2020-12-15,Meghalaya,West Garo Hills,Tura,25.52,90.2,cereals and tubers,Potatoes,KG,actual,INR,51.25,0.7
113238,2020-12-15,Nagaland,Dimapur,Dimapur,25.9,93.75,cereals and tubers,Potatoes,KG,actual,INR,60.0,0.82
113259,2020-12-15,Orissa,Baleshwar,Balasore,21.5,86.94,cereals and tubers,Potatoes,KG,actual,INR,27.19,0.37
113278,2020-12-15,Orissa,Bolangir,Balangir,20.7,83.5,cereals and tubers,Potatoes,KG,actual,INR,28.55,0.39
113297,2020-12-15,Orissa,Cuttack,Cuttack,20.5,85.8,cereals and tubers,Potatoes,KG,actual,INR,26.9,0.37
113316,2020-12-15,Orissa,Ganjam,Berhampur,19.31,84.8,cereals and tubers,Potatoes,KG,actual,INR,29.93,0.41
113335,2020-12-15,Orissa,Khordha,Bhubaneshwar,20.23,85.8,cereals and tubers,Potatoes,KG,actual,INR,27.39,0.37
113354,2020-12-15,Orissa,Koraput,Jeypore,18.86,82.56,cereals and tubers,Potatoes,KG,actual,INR,29.04,0.39
113373,2020-12-15,Orissa,Mayurbhanj,Baripada,21.94,86.75,cereals and tubers,Potatoes,KG,actual,INR,25.48,0.35
113392,2020-12-15,Orissa,Sambalpur,Sambalpur,21.45,83.94,cereals and tubers,Potatoes,KG,actual,INR,28.17,0.38
113411,2020-12-15,Orissa,Sundargarh,Rourkela,22.27,84.9,cereals and tubers,Potatoes,KG,actual,INR,32.62,0.44
113430,2020-12-15,Puducherry,Puducherry,Puducherry,11.92,79.75,cereals and tubers,Potatoes,KG,actual,INR,42.19,0.57
113450,2020-12-15,Punjab,Amritsar,Amritsar,31.64,74.9,cereals and tubers,Potatoes,KG,actual,INR,31.64,0.43
113469,2020-12-15,Punjab,Bathinda,Bathinda,30.2,74.94,cereals and tubers,Potatoes,KG,actual,INR,31.77,0.43
113490,2020-12-15,Punjab,Ludhiana,Ludhiana,30.9,75.9,cereals and tubers,Potatoes,KG,actual,INR,31.29,0.43
113510,2020-12-15,Rajasthan,Bikaner,Jaipur,28.89,74.06,cereals and tubers,Potatoes,KG,actual,INR,30.48,0.41
113530,2020-12-15,Rajasthan,Jodhpur,Jodhpur,26.28,73.0,cereals and tubers,Potatoes,KG,actual,INR,30.77,0.42
113547,2020-12-15,Rajasthan,Kota,Kota,25.19,75.8,cereals and tubers,Potatoes,KG,actual,INR,31.43,0.43
113568,2020-12-15,Rajasthan,Udaipur,Udaipur,24.58,73.7,cereals and tubers,Potatoes,KG,actual,INR,31.82,0.43
113588,2020-12-15,Sikkim,East,Gangtok,27.33,88.6,cereals and tubers,Potatoes,KG,actual,INR,53.5,0.73
113607,2020-12-15,Tamil Nadu,Chennai,Chennai,13.086,80.3,cereals and tubers,Potatoes,KG,actual,INR,40.31,0.55
113627,2020-12-15,Tamil Nadu,Coimbatore,Coimbatore,11.016,76.94,cereals and tubers,Potatoes,KG,actual,INR,45.18,0.61
113647,2020-12-15,Tamil Nadu,Cuddalore,Cuddalore,11.75,79.75,cereals and tubers,Potatoes,KG,actual,INR,43.0,0.58
113666,2020-12-15,Tamil Nadu,Dharmapuri,Dharmapuri,12.125,78.2,cereals and tubers,Potatoes,KG,actual,INR,43.23,0.59
113685,2020-12-15,Tamil Nadu,Dindigul,Dindigul,10.35,77.94,cereals and tubers,Potatoes,KG,actual,INR,46.67,0.63
113705,2020-12-15,Tamil Nadu,Ramanathapuram,Ramanathapuram,9.37,78.8,cereals and tubers,Potatoes,KG,actual,INR,45.0,0.61
113724,2020-12-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,10.805,78.7,cereals and tubers,Potatoes,KG,actual,INR,45.0,0.61
113745,2020-12-15,Tamil Nadu,Tirunelveli Kattabo,Tirunelveli,8.71,77.75,cereals and tubers,Potatoes,KG,actual,INR,43.0,0.58
113765,2020-12-15,Tamil Nadu,Vellore,Vellore,12.914,79.1,cereals and tubers,Potatoes,KG,actual,INR,44.11,0.6
113785,2020-12-15,Telangana,Adilabad,Adilabad,19.67,78.56,cereals and tubers,Potatoes,KG,actual,INR,48.84,0.66
113806,2020-12-15,Telangana,Hyderabad,Hyderabad,17.38,78.5,cereals and tubers,Potatoes,KG,actual,INR,39.13,0.53
113827,2020-12-15,Telangana,Karimnagar,Karimnagar,18.44,79.1,cereals and tubers,Potatoes,KG,actual,INR,41.0,0.56
113847,2020-12-15,Telangana,Mahbubnagar,Jadcherla,16.77,78.1,cereals and tubers,Potatoes,KG,actual,INR,47.23,0.64
113866,2020-12-15,Telangana,Nalgonda,Suryapet,17.14,79.6,cereals and tubers,Potatoes,KG,actual,INR,46.26,0.63
113886,2020-12-15,Telangana,Warangal,Warangal,17.97,79.6,cereals and tubers,Potatoes,KG,actual,INR,35.94,0.49
113907,2020-12-15,Tripura,West Tripura,Agartala,23.84,91.25,cereals and tubers,Potatoes,KG,actual,INR,43.17,0.59
113923,2020-12-15,Uttar Pradesh,Agra,Agra,27.19,78.0,cereals and tubers,Potatoes,KG,actual,INR,26.27,0.36
113944,2020-12-15,Uttar Pradesh,Gorakhpur,Gorakhpur,26.77,83.4,cereals and tubers,Potatoes,KG,actual,INR,27.88,0.38
113965,2020-12-15,Uttar Pradesh,Jhansi,Jhansi,25.45,78.56,cereals and tubers,Potatoes,KG,actual,INR,24.24,0.33
113986,2020-12-15,Uttar Pradesh,Kanpur,Kanpur,26.47,80.4,cereals and tubers,Potatoes,KG,actual,INR,39.23,0.53
114007,2020-12-15,Uttar Pradesh,Kaushambi,Allahabad,25.45,81.9,cereals and tubers,Potatoes,KG,actual,INR,41.92,0.57
114028,2020-12-15,Uttar Pradesh,Lucknow,Lucknow,26.84,80.94,cereals and tubers,Potatoes,KG,actual,INR,26.92,0.37
114049,2020-12-15,Uttar Pradesh,Meerut,Meerut,29.0,77.7,cereals and tubers,Potatoes,KG,actual,INR,26.35,0.36
114068,2020-12-15,Uttar Pradesh,Varanasi,Varanasi,25.33,83.0,cereals and tubers,Potatoes,KG,actual,INR,27.85,0.38
114089,2020-12-15,Uttarakhand,Dehra Dun,Dehradun,30.33,78.06,cereals and tubers,Potatoes,KG,actual,INR,41.86,0.57
114109,2020-12-15,Uttarakhand,Haridwar,Haridwar,29.95,78.2,cereals and tubers,Potatoes,KG,actual,INR,46.07,0.63
114129,2020-12-15,Uttarakhand,Naini Tal,Haldwani,29.22,79.5,cereals and tubers,Potatoes,KG,actual,INR,39.11,0.53
114149,2020-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98,79.44,cereals and tubers,Potatoes,KG,actual,INR,36.07,0.49
114169,2020-12-15,West Bengal,Birbhum,Rampurhat,24.17,87.75,cereals and tubers,Potatoes,KG,actual,INR,30.2,0.41
114190,2020-12-15,West Bengal,Darjiling,Siliguri,26.72,88.44,cereals and tubers,Potatoes,KG,actual,INR,38.0,0.52
114211,2020-12-15,West Bengal,Kolkata,Kolkata,22.56,88.4,cereals and tubers,Potatoes,KG,actual,INR,27.03,0.37
114231,2020-12-15,West Bengal,Maldah,Malda,25.02,88.1,cereals and tubers,Potatoes,KG,actual,INR,29.67,0.4
114252,2020-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.64,88.1,cereals and tubers,Potatoes,KG,actual,INR,36.04,0.49
114273,2020-12-15,West Bengal,West Midnapore,Kharagpur,22.34,87.25,cereals and tubers,Potatoes,KG,actual,INR,38.62,0.53
114294,2021-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.914,92.9,cereals and tubers,Potatoes,KG,actual,INR,51.25,0.7
114311,2021-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.664,92.75,cereals and tubers,Potatoes,KG,actual,INR,43.69,0.6
114330,2021-01-15,Andhra Pradesh,Chittoor,Tirupathi,13.63,79.44,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
114351,2021-01-15,Andhra Pradesh,Krishna,Vijaywada,16.52,80.6,cereals and tubers,Potatoes,KG,actual,INR,23.29,0.32
114372,2021-01-15,Andhra Pradesh,Kurnool,Kurnool,15.83,78.06,cereals and tubers,Potatoes,KG,actual,INR,34.75,0.48
114393,2021-01-15,Andhra Pradesh,Vishakhapatnam,Visakhapatnam,17.69,83.2,cereals and tubers,Potatoes,KG,actual,INR,17.38,0.24
114414,2021-01-15,Assam,Kamrup,Guwahati,26.19,91.75,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
114434,2021-01-15,Bihar,Banka,Bhagalpur,24.89,86.94,cereals and tubers,Potatoes,KG,actual,INR,14.41,0.2
114454,2021-01-15,Bihar,Darbhanga,Darbhanga,26.16,85.9,cereals and tubers,Potatoes,KG,actual,INR,15.79,0.22
114475,2021-01-15,Bihar,Gaya,Bihar_Gaya,24.8,85.0,cereals and tubers,Potatoes,KG,actual,INR,18.0,0.25
114494,2021-01-15,Bihar,Muzaffarpur,Muzzafarpur,26.12,85.4,cereals and tubers,Potatoes,KG,actual,INR,15.7,0.21
114514,2021-01-15,Bihar,Patna,Patna,25.6,85.1,cereals and tubers,Potatoes,KG,actual,INR,15.48,0.21
114534,2021-01-15,Bihar,Purnia,Purnia,25.78,87.5,cereals and tubers,Potatoes,KG,actual,INR,14.43,0.2
114553,2021-01-15,Chandigarh,Chandigarh,Chandigarh,30.73,76.8,cereals and tubers,Potatoes,KG,actual,INR,14.93,0.2
114574,2021-01-15,Chhattisgarh,Bastar,Jagdalpur,19.08,82.0,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
114595,2021-01-15,Chhattisgarh,Bilaspur,Bilaspur,22.08,82.1,cereals and tubers,Potatoes,KG,actual,INR,34.67,0.47
114616,2021-01-15,Chhattisgarh,Durg,Durg,21.2,81.3,cereals and tubers,Potatoes,KG,actual,INR,24.57,0.34
114637,2021-01-15,Chhattisgarh,Surguja,Ambikapur,23.12,83.2,cereals and tubers,Potatoes,KG,actual,INR,40.0,0.55
114658,2021-01-15,Delhi,Delhi,Delhi,28.67,77.2,cereals and tubers,Potatoes,KG,actual,INR,19.8,0.27
114679,2021-01-15,Goa,North Goa,Panaji,15.484,73.8,cereals and tubers,Potatoes,KG,actual,INR,33.0,0.45
114700,2021-01-15,Gujarat,Ahmadabad,Ahmedabad,23.03,72.6,cereals and tubers,Potatoes,KG,actual,INR,31.77,0.43
114721,2021-01-15,Gujarat,Kachchh,Bhuj,23.25,69.7,cereals and tubers,Potatoes,KG,actual,INR,21.95,0.3
114742,2021-01-15,Gujarat,Rajkot,Rajkot,22.3,70.8,cereals and tubers,Potatoes,KG,actual,INR,22.38,0.31
114763,2021-01-15,Gujarat,Surat,Surat,21.17,72.8,cereals and tubers,Potatoes,KG,actual,INR,28.33,0.39
114784,2021-01-15,Haryana,Gurgaon,Gurgaon,28.45,77.0,cereals and tubers,Potatoes,KG,actual,INR,14.45,0.2
114805,2021-01-15,Haryana,Hisar,Hisar,29.17,75.7,cereals and tubers,Potatoes,KG,actual,INR,19.38,0.27
114826,2021-01-15,Haryana,Karnal,Karnal,29.69,77.0,cereals and tubers,Potatoes,KG,actual,INR,15.24,0.21
114847,2021-01-15,Haryana,Panchkula,Panchkula,30.69,76.9,cereals and tubers,Potatoes,KG,actual,INR,25.0,0.34
114868,2021-01-15,Himachal Pradesh,Kangra,Dharamshala,32.22,76.3,cereals and tubers,Potatoes,KG,actual,INR,20.0,0.27
